"success","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time","version","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","slider_start","image_name","view_history","value","thumbnail_name","attention_check","onset_time","calculated_reaction_time","question_order"
"","html-slider-response","10","43325","0.0-5.0-0.5","0le1c","20210930","1433","V4-20210927","","","","","2379.3000000044703","<img src='images/experiment/pair_37_92_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","73","495","images/experiment/pair_37_92_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","11","46344","0.0-5.0-0.6","0le1c","20210930","1433","V4-20210927","","","","","3016.89999999851","<img src='images/experiment/pair_101_92_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","44","9","images/experiment/pair_101_92_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","12","48990","0.0-5.0-0.7","0le1c","20210930","1433","V4-20210927","","","","","2645.5","<img src='images/experiment/pair_37_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","14","28","images/experiment/pair_37_57_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","13","52762","0.0-5.0-0.8","0le1c","20210930","1433","V4-20210927","","","","","3771.39999999851","<img src='images/experiment/pair_5_41_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","340","243","images/experiment/pair_5_41_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","14","56147","0.0-5.0-0.9","0le1c","20210930","1433","V4-20210927","","","","","3383.2999999970198","<img src='images/experiment/pair_37_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","43","496","images/experiment/pair_37_64_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","15","58729","0.0-5.0-0.10","0le1c","20210930","1433","V4-20210927","","","","","2581.10000000149","<img src='images/experiment/57_start.png' height = '350'><br>How much do you like this image?","44","350","images/experiment/57_start.png","","","","","","",""
"","html-slider-response","16","61389","0.0-5.0-0.11","0le1c","20210930","1433","V4-20210927","","","","","2659.5","<img src='images/experiment/pair_64_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","53","296","images/experiment/pair_64_57_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","17","65986","0.0-5.0-0.12","0le1c","20210930","1433","V4-20210927","","","","","4595.19999999553","<img src='images/experiment/pair_92_64_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","55","276","images/experiment/pair_92_64_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","18","69914","0.0-5.0-0.13","0le1c","20210930","1433","V4-20210927","","","","","3927","<img src='images/experiment/41_start.png' height = '350'><br>How much do you like this image?","59","292","images/experiment/41_start.png","","","","","","",""
"","html-slider-response","19","72582","0.0-5.0-0.14","0le1c","20210930","1433","V4-20210927","","","","","2667.2999999970198","<img src='images/experiment/pair_37_101_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","38","397","images/experiment/pair_37_101_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","20","75539","0.0-5.0-0.15","0le1c","20210930","1433","V4-20210927","","","","","2955.60000000149","<img src='images/experiment/pair_5_41_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","20","156","images/experiment/pair_5_41_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","21","77583","0.0-5.0-0.16","0le1c","20210930","1433","V4-20210927","","","","","2043","<img src='images/experiment/pair_92_57_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","37","398","images/experiment/pair_92_57_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","22","80385","0.0-5.0-0.17","0le1c","20210930","1433","V4-20210927","","","","","2801.39999999851","<img src='images/experiment/pair_92_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","35","76","images/experiment/pair_92_64_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","23","82618","0.0-5.0-0.18","0le1c","20210930","1433","V4-20210927","","","","","2231.5","<img src='images/experiment/pair_37_41_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","49","255","images/experiment/pair_37_41_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","24","84982","0.0-5.0-0.19","0le1c","20210930","1433","V4-20210927","","","","","2362.2000000029802","<img src='images/experiment/37_start.png' height = '350'><br>How much do you like this image?","34","372","images/experiment/37_start.png","","","","","","",""
"","html-slider-response","25","87502","0.0-5.0-0.20","0le1c","20210930","1433","V4-20210927","","","","","2519.2000000029802","<img src='images/experiment/pair_37_101_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","17","383","images/experiment/pair_37_101_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","26","89508","0.0-5.0-0.21","0le1c","20210930","1433","V4-20210927","","","","","2004.5","<img src='images/experiment/pair_92_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","44","283","images/experiment/pair_92_57_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","27","91952","0.0-5.0-0.22","0le1c","20210930","1433","V4-20210927","","","","","2443.3000000044703","<img src='images/experiment/64_start.png' height = '350'><br>How much do you like this image?","28","344","images/experiment/64_start.png","","","","","","",""
"","html-slider-response","28","93639","0.0-5.0-0.23","0le1c","20210930","1433","V4-20210927","","","","","1685.8000000044703","<img src='images/experiment/pair_5_101_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","50","308","images/experiment/pair_5_101_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","29","95709","0.0-5.0-0.24","0le1c","20210930","1433","V4-20210927","","","","","2068.7999999970198","<img src='images/experiment/pair_5_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","56","312","images/experiment/pair_5_64_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","30","97747","0.0-5.0-0.25","0le1c","20210930","1433","V4-20210927","","","","","2037.4000000059605","<img src='images/experiment/pair_92_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","52","396","images/experiment/pair_92_64_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","31","100182","0.0-5.0-0.26","0le1c","20210930","1433","V4-20210927","","","","","2433.5","<img src='images/experiment/pair_101_92_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","46","478","images/experiment/pair_101_92_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","32","102872","0.0-5.0-0.27","0le1c","20210930","1433","V4-20210927","","","","","2690.10000000149","<img src='images/experiment/pair_92_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","58","197","images/experiment/pair_92_57_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","33","105602","0.0-5.0-0.28","0le1c","20210930","1433","V4-20210927","","","","","2728.8000000044703","<img src='images/experiment/pair_5_64_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","41","360","images/experiment/pair_5_64_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","34","108807","0.0-5.0-0.29","0le1c","20210930","1433","V4-20210927","","","","","3203.2000000029802","<img src='images/experiment/pair_101_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","37","446","images/experiment/pair_101_64_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","35","110947","0.0-5.0-0.30","0le1c","20210930","1433","V4-20210927","","","","","2139.2999999970198","<img src='images/experiment/pair_37_41_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","40","60","images/experiment/pair_37_41_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","36","113319","0.0-5.0-0.31","0le1c","20210930","1433","V4-20210927","","","","","2371.39999999851","<img src='images/experiment/pair_101_92_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","35","325","images/experiment/pair_101_92_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","37","115535","0.0-5.0-0.32","0le1c","20210930","1433","V4-20210927","","","","","2215.1999999955297","<img src='images/experiment/pair_37_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","52","238","images/experiment/pair_37_57_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","38","124647","0.0-5.0-0.33","0le1c","20210930","1433","V4-20210927","","","","","9110","<img src='images/experiment/pair_64_41_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","0","159","images/experiment/pair_64_41_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","39","128598","0.0-5.0-0.34","0le1c","20210930","1433","V4-20210927","","","","","3949.39999999851","<img src='images/experiment/pair_64_41_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","0","319","images/experiment/pair_64_41_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","40","131180","0.0-5.0-0.35","0le1c","20210930","1433","V4-20210927","","","","","2580.89999999851","<img src='images/experiment/pair_101_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","140","427","images/experiment/pair_101_57_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","41","133577","0.0-5.0-0.36","0le1c","20210930","1433","V4-20210927","","","","","2395.8000000044703","<img src='images/experiment/pair_5_41_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","303","316","images/experiment/pair_5_41_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","42","135708","0.0-5.0-0.37","0le1c","20210930","1433","V4-20210927","","","","","2130.5","<img src='images/experiment/pair_5_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","0","85","images/experiment/pair_5_64_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","43","138283","0.0-5.0-0.38","0le1c","20210930","1433","V4-20210927","","","","","2573.39999999851","<img src='images/experiment/pair_101_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","0","260","images/experiment/pair_101_64_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","44","140626","0.0-5.0-0.39","0le1c","20210930","1433","V4-20210927","","","","","2341.5","<img src='images/experiment/pair_64_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","0","4","images/experiment/pair_64_57_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","45","145338","0.0-5.0-0.40","0le1c","20210930","1433","V4-20210927","","","","","4711.30000000447","<img src='images/experiment/pair_5_92_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","26","304","images/experiment/pair_5_92_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","46","147780","0.0-5.0-0.41","0le1c","20210930","1433","V4-20210927","","","","","2440.5","<img src='images/experiment/pair_101_64_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","47","223","images/experiment/pair_101_64_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","47","151056","0.0-5.0-0.42","0le1c","20210930","1433","V4-20210927","","","","","3275.5","<img src='images/experiment/92_start.png' height = '350'><br>How much do you like this image?","31","452","images/experiment/92_start.png","","","","","","",""
"","html-slider-response","48","154821","0.0-5.0-0.43","0le1c","20210930","1433","V4-20210927","","","","","3763.8000000044703","<img src='images/experiment/pair_37_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","26","475","images/experiment/pair_37_64_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","49","157567","0.0-5.0-0.44","0le1c","20210930","1433","V4-20210927","","","","","2744.60000000149","<img src='images/experiment/pair_37_101_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","19","219","images/experiment/pair_37_101_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","50","160726","0.0-5.0-0.45","0le1c","20210930","1433","V4-20210927","","","","","3157.1999999955297","<img src='images/experiment/pair_64_41_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","0","472","images/experiment/pair_64_41_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","51","164000","0.0-5.0-0.46","0le1c","20210930","1433","V4-20210927","","","","","3273.4000000059605","<img src='images/experiment/pair_37_92_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","25","324","images/experiment/pair_37_92_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","52","166879","0.0-5.0-0.47","0le1c","20210930","1433","V4-20210927","","","","","2877.3000000044703","<img src='images/experiment/pair_5_101_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","148","228","images/experiment/pair_5_101_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","53","170175","0.0-5.0-0.48","0le1c","20210930","1433","V4-20210927","","","","","3295.0999999940395","<img src='images/experiment/pair_37_92_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","40","400","images/experiment/pair_37_92_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","54","172603","0.0-5.0-0.49","0le1c","20210930","1433","V4-20210927","","","","","2427.60000000149","<img src='images/experiment/pair_37_41_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","35","407","images/experiment/pair_37_41_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","55","176182","0.0-5.0-0.50","0le1c","20210930","1433","V4-20210927","","","","","3577.2999999970198","<img src='images/experiment/pair_101_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","35","152","images/experiment/pair_101_57_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","56","179642","0.0-5.0-0.51","0le1c","20210930","1433","V4-20210927","","","","","3458.5","<img src='images/experiment/pair_37_57_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","20","41","images/experiment/pair_37_57_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","57","182264","0.0-5.0-0.52","0le1c","20210930","1433","V4-20210927","","","","","2621.2999999970198","<img src='images/experiment/pair_37_64_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","31","271","images/experiment/pair_37_64_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","58","185468","0.0-5.0-0.53","0le1c","20210930","1433","V4-20210927","","","","","3203.4000000059605","<img src='images/experiment/5_start.png' height = '350'><br>How much do you like this image?","500","323","images/experiment/5_start.png","","","","","","",""
"","html-slider-response","59","187801","0.0-5.0-0.54","0le1c","20210930","1433","V4-20210927","","","","","2331.10000000149","<img src='images/experiment/pair_5_92_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","0","50","images/experiment/pair_5_92_out_tensor(0.3333).png","","","","","","",""
"","instructions","60","351759","0.0-6.0","0le1c","20210930","1433","V4-20210927","","","","","163957.40000000596","","","","","[{""page_index"":0,""viewing_time"":147971.1000000015},{""page_index"":1,""viewing_time"":15985.70000000298}]","","","","","",""
"","call-function","61","351759","0.0-7.0","0le1c","20210930","1433","V4-20210927","","","","","","","","","","","","","","","",""
"","timed-html-button-response","62","358961","0.0-8.0-0.0","0le1c","20210930","1433","V4-20210927","","","","","7201.10000000149","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca0.jpg' width='350'></div><div><img src='images/practice/alpaca1.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca0.jpg","","","images/practice/alpaca1.jpg","","","",""
"","timed-html-button-response","63","360059","0.0-8.0-0.1","0le1c","20210930","1433","V4-20210927","","","","","1096.3000000044703","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca1.jpg' width='350'><svg id='dotElement' class='overlayAttentionCheck' width='20' height='20'><circle cx='10' cy='10' r='10' fill='red'onclick='finishTrialAfterRedDotClick()' /></svg></div><div><img src='images/practice/alpaca2.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca1.jpg","","","images/practice/alpaca2.jpg","ignored","1000","",""
"","timed-html-button-response","64","364211","0.0-8.0-0.2","0le1c","20210930","1433","V4-20210927","","","","","4151.29999999702","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca2.jpg' width='350'></div><div><img src='images/practice/alpaca3.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca2.jpg","","","images/practice/alpaca3.jpg","","","",""
"","timed-html-button-response","65","367092","0.0-8.0-0.3","0le1c","20210930","1433","V4-20210927","","","","","2879.10000000149","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca3.jpg' width='350'></div><div><img src='images/practice/alpaca4.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca3.jpg","","","images/practice/alpaca4.jpg","","","",""
"","timed-html-button-response","66","370902","0.0-8.0-0.4","0le1c","20210930","1433","V4-20210927","","","","","3809.10000000149","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca4.jpg' width='350'></div><div><img src='images/practice/alpaca5.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca4.jpg","","","images/practice/alpaca5.jpg","","","",""
"","call-function","67","370903","0.0-9.0","0le1c","20210930","1433","V4-20210927","","","","","","","","","","","","","","","",""
"","html-button-response","68","376021","0.0-10.0","0le1c","20210930","1433","V4-20210927","","","","","5117.70000000298","
        <div class=""introBox"">
        <h1>Viewing: Summary</h1>

        <p>Remember: You will now view these images for 15 minutes. Look at 
        each image as long as you like to. You can proceed to the next image, 
        shown as a thumbnail, by clicking the 'View Next Image' button.</p>

        <p>From time to time a red dot will appear on some of the images, which 
        you must click on with your mouse. These events will be quite rare. As 
        long as you pay attention to the main image, the red dot will be easy 
        to spot. This task only exists to check whether you look at the image 
        or not.</p> 

        <p>The viewing of the images is your main task.</p>

        <p>Click on 'Continue' to start the viewing part.</p>
        </div>","0","","","","","","","","",""
"","call-function","69","376022","0.0-11.0","0le1c","20210930","1433","V4-20210927","","","","","","","","","","","","","","","",""
"","timed-html-button-response","70","377647","0.0-12.0-0.0-0.0","0le1c","20210930","1433","V4-20210927","","","","","1624.3999999985099","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_5_92_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/pair_37_101_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_5_92_out_tensor(0.5000).png","","","images/experiment/pair_37_101_out_tensor(0.6667).png","","","",""
"","timed-html-button-response","71","378402","0.0-12.0-0.0-0.1","0le1c","20210930","1433","V4-20210927","","","","","753.1999999955297","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_37_101_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/pair_101_92_out_tensor(0.5000).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_37_101_out_tensor(0.6667).png","","","images/experiment/pair_101_92_out_tensor(0.5000).png","","","",""
"","timed-html-button-response","72","378961","0.0-12.0-0.0-0.2","0le1c","20210930","1433","V4-20210927","","","","","558.3000000044703","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_101_92_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/pair_37_64_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_101_92_out_tensor(0.5000).png","","","images/experiment/pair_37_64_out_tensor(0.6667).png","","","",""
"","timed-html-button-response","73","379483","0.0-12.0-0.0-0.3","0le1c","20210930","1433","V4-20210927","","","","","521.2999999970198","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_37_64_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/pair_92_64_out_tensor(0.5000).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_37_64_out_tensor(0.6667).png","","","images/experiment/pair_92_64_out_tensor(0.5000).png","","","",""
"","timed-html-button-response","74","380547","0.0-12.0-0.0-0.4","0le1c","20210930","1433","V4-20210927","","","","","1063.1000000014901","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_92_64_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/64_start.png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_92_64_out_tensor(0.5000).png","","","images/experiment/64_start.png","","","",""
"","timed-html-button-response","75","381070","0.0-12.0-0.0-0.5","0le1c","20210930","1433","V4-20210927","","","","","521.1999999955297","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/64_start.png' width='350'></div><div><img src='images/experiment/pair_5_92_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/64_start.png","","","images/experiment/pair_5_92_out_tensor(0.6667).png","","","",""
"","timed-html-button-response","76","381732","0.0-12.0-0.0-0.6","0le1c","20210930","1433","V4-20210927","","","","","660.8999999985099","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_5_92_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/pair_101_92_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_5_92_out_tensor(0.6667).png","","","images/experiment/pair_101_92_out_tensor(0.6667).png","","","",""
"","timed-html-button-response","77","382524","0.0-12.0-0.0-0.7","0le1c","20210930","1433","V4-20210927","","","","","790.8999999985099","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_101_92_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/pair_37_41_out_tensor(0.5000).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_101_92_out_tensor(0.6667).png","","","images/experiment/pair_37_41_out_tensor(0.5000).png","","","",""
