"success","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time","version","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","slider_start","image_name","view_history","value","thumbnail_name","attention_check","onset_time","question_order"
"","html-slider-response","39","243921","0.0-5.0-0.34","lvndx","20210930","1322","V4-20210927","","","","","2069.0999999996275","<img src='images/experiment/pair_101_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","86","495","images/experiment/pair_101_64_out_tensor(0.6667).png","","","","","",""
"","html-slider-response","40","246835","0.0-5.0-0.35","lvndx","20210930","1322","V4-20210927","","","","","2912.600000000559","<img src='images/experiment/pair_5_41_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","253","175","images/experiment/pair_5_41_out_tensor(0.6667).png","","","","","",""
"","html-slider-response","41","248432","0.0-5.0-0.36","lvndx","20210930","1322","V4-20210927","","","","","1596.2999999998137","<img src='images/experiment/pair_101_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","145","431","images/experiment/pair_101_57_out_tensor(0.3333).png","","","","","",""
"","html-slider-response","42","250727","0.0-5.0-0.37","lvndx","20210930","1322","V4-20210927","","","","","2293.899999999441","<img src='images/experiment/pair_101_57_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","245","58","images/experiment/pair_101_57_out_tensor(0.6667).png","","","","","",""
"","html-slider-response","43","253203","0.0-5.0-0.38","lvndx","20210930","1322","V4-20210927","","","","","2475.4000000003725","<img src='images/experiment/5_start.png' height = '350'><br>How much do you like this image?","451","247","images/experiment/5_start.png","","","","","",""
"","html-slider-response","44","255497","0.0-5.0-0.39","lvndx","20210930","1322","V4-20210927","","","","","2292.7999999998137","<img src='images/experiment/pair_37_92_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","68","127","images/experiment/pair_37_92_out_tensor(0.6667).png","","","","","",""
"","html-slider-response","45","257702","0.0-5.0-0.40","lvndx","20210930","1322","V4-20210927","","","","","2204.300000000745","<img src='images/experiment/pair_37_92_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","103","153","images/experiment/pair_37_92_out_tensor(0.5000).png","","","","","",""
"","html-slider-response","46","259347","0.0-5.0-0.41","lvndx","20210930","1322","V4-20210927","","","","","1644.2999999998137","<img src='images/experiment/pair_37_41_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","143","81","images/experiment/pair_37_41_out_tensor(0.6667).png","","","","","",""
"","html-slider-response","47","261043","0.0-5.0-0.42","lvndx","20210930","1322","V4-20210927","","","","","1695.6000000005588","<img src='images/experiment/pair_5_101_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","128","181","images/experiment/pair_5_101_out_tensor(0.3333).png","","","","","",""
"","html-slider-response","48","262281","0.0-5.0-0.43","lvndx","20210930","1322","V4-20210927","","","","","1236.7000000001863","<img src='images/experiment/92_start.png' height = '350'><br>How much do you like this image?","103","53","images/experiment/92_start.png","","","","","",""
"","html-slider-response","49","264328","0.0-5.0-0.44","lvndx","20210930","1322","V4-20210927","","","","","2047","<img src='images/experiment/pair_5_101_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","164","325","images/experiment/pair_5_101_out_tensor(0.5000).png","","","","","",""
"","html-slider-response","50","266466","0.0-5.0-0.45","lvndx","20210930","1322","V4-20210927","","","","","2136.7000000001863","<img src='images/experiment/pair_37_101_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","203","88","images/experiment/pair_37_101_out_tensor(0.5000).png","","","","","",""
"","html-slider-response","51","268198","0.0-5.0-0.46","lvndx","20210930","1322","V4-20210927","","","","","1731.5","<img src='images/experiment/pair_37_64_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","130","371","images/experiment/pair_37_64_out_tensor(0.3333).png","","","","","",""
"","html-slider-response","52","269910","0.0-5.0-0.47","lvndx","20210930","1322","V4-20210927","","","","","1710.5","<img src='images/experiment/pair_5_92_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","261","149","images/experiment/pair_5_92_out_tensor(0.5000).png","","","","","",""
"","html-slider-response","53","271967","0.0-5.0-0.48","lvndx","20210930","1322","V4-20210927","","","","","2056.2999999998137","<img src='images/experiment/pair_37_41_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","130","380","images/experiment/pair_37_41_out_tensor(0.3333).png","","","","","",""
"","html-slider-response","54","274151","0.0-5.0-0.49","lvndx","20210930","1322","V4-20210927","","","","","2183","<img src='images/experiment/pair_5_41_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","279","144","images/experiment/pair_5_41_out_tensor(0.5000).png","","","","","",""
"","html-slider-response","55","276287","0.0-5.0-0.50","lvndx","20210930","1322","V4-20210927","","","","","2134.9000000003725","<img src='images/experiment/pair_64_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","321","214","images/experiment/pair_64_57_out_tensor(0.5000).png","","","","","",""
"","html-slider-response","56","278539","0.0-5.0-0.51","lvndx","20210930","1322","V4-20210927","","","","","2250.2999999998137","<img src='images/experiment/pair_37_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","161","444","images/experiment/pair_37_57_out_tensor(0.3333).png","","","","","",""
"","html-slider-response","57","280292","0.0-5.0-0.52","lvndx","20210930","1322","V4-20210927","","","","","1752.7999999998137","<img src='images/experiment/pair_92_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","173","364","images/experiment/pair_92_64_out_tensor(0.5000).png","","","","","",""
"","html-slider-response","58","282081","0.0-5.0-0.53","lvndx","20210930","1322","V4-20210927","","","","","1788","<img src='images/experiment/pair_5_101_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","146","327","images/experiment/pair_5_101_out_tensor(0.6667).png","","","","","",""
"","html-slider-response","59","283791","0.0-5.0-0.54","lvndx","20210930","1322","V4-20210927","","","","","1709","<img src='images/experiment/pair_92_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","289","146","images/experiment/pair_92_57_out_tensor(0.5000).png","","","","","",""
"","instructions","60","334036","0.0-6.0","lvndx","20210930","1322","V4-20210927","","","","","50244.09999999963","","","","","[{""page_index"":0,""viewing_time"":22196.299999999814},{""page_index"":1,""viewing_time"":28047.299999999814}]","","","","",""
"","call-function","61","334036","0.0-7.0","lvndx","20210930","1322","V4-20210927","","","","","","","","","","","","","","",""
"","timed-html-button-response","62","336095","0.0-8.0-0.0","lvndx","20210930","1322","V4-20210927","","","","","2057","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca0.jpg' width='350'></div><div><img src='images/practice/alpaca1.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca0.jpg","","","images/practice/alpaca1.jpg","","",""
"","timed-html-button-response","63","337343","0.0-8.0-0.1","lvndx","20210930","1322","V4-20210927","","","","","1247.0999999996275","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca1.jpg' width='350'></div><div><img src='images/practice/alpaca2.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca1.jpg","","","images/practice/alpaca2.jpg","","",""
"","timed-html-button-response","64","338288","0.0-8.0-0.2","lvndx","20210930","1322","V4-20210927","","","","","943.5","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca2.jpg' width='350'></div><div><img src='images/practice/alpaca3.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca2.jpg","","","images/practice/alpaca3.jpg","","",""
"","timed-html-button-response","65","339143","0.0-8.0-0.3","lvndx","20210930","1322","V4-20210927","","","","","853.5999999996275","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca3.jpg' width='350'></div><div><img src='images/practice/alpaca4.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca3.jpg","","","images/practice/alpaca4.jpg","","",""
"","timed-html-button-response","66","340515","0.0-8.0-0.4","lvndx","20210930","1322","V4-20210927","","","","","1370.5999999996275","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca4.jpg' width='350'><svg id='dotElement' class='overlayAttentionCheck' width='20' height='20'><circle cx='10' cy='10' r='10' fill='red'onclick='finishTrialAfterRedDotClick()' /></svg></div><div><img src='images/practice/alpaca5.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca4.jpg","","","images/practice/alpaca5.jpg","ignored","1000",""
"","call-function","67","340516","0.0-9.0","lvndx","20210930","1322","V4-20210927","","","","","","","","","","","","","","",""
"","html-button-response","68","350888","0.0-10.0","lvndx","20210930","1322","V4-20210927","","","","","10372.099999999627","
        <div class=""introBox"">
        <h1>Viewing: Summary</h1>

        <p>Remember: You will now view these images for 15 minutes. Look at 
        each image as long as you like to. You can proceed to the next image, 
        shown as a thumbnail, by clicking the 'View Next Image' button.</p>

        <p>From time to time a red dot will appear on some of the images, which 
        you must click on with your mouse. These events will be quite rare. As 
        long as you pay attention to the main image, the red dot will be easy 
        to spot. This task only exists to check whether you look at the image 
        or not.</p> 

        <p>The viewing of the images is your main task.</p>

        <p>Click on 'Continue' to start the viewing part.</p>
        </div>","0","","","","","","","",""
"","call-function","69","350889","0.0-11.0","lvndx","20210930","1322","V4-20210927","","","","","","","","","","","","","","",""
"","timed-html-button-response","70","352148","0.0-12.0-0.0-0.0","lvndx","20210930","1322","V4-20210927","","","","","1258.4000000003725","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_37_57_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/pair_5_64_out_tensor(0.5000).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_37_57_out_tensor(0.5000).png","","","images/experiment/pair_5_64_out_tensor(0.5000).png","","",""
"","timed-html-button-response","71","353341","0.0-12.0-0.0-0.1","lvndx","20210930","1322","V4-20210927","","","","","1191.5999999996275","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_5_64_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/pair_5_101_out_tensor(0.5000).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_5_64_out_tensor(0.5000).png","","","images/experiment/pair_5_101_out_tensor(0.5000).png","","",""
"","timed-html-button-response","72","354556","0.0-12.0-0.0-0.2","lvndx","20210930","1322","V4-20210927","","","","","1212.8999999994412","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_5_101_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/pair_5_92_out_tensor(0.5000).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_5_101_out_tensor(0.5000).png","","","images/experiment/pair_5_92_out_tensor(0.5000).png","","",""
"","timed-html-button-response","73","355962","0.0-12.0-0.0-0.3","lvndx","20210930","1322","V4-20210927","","","","","1405.199999999255","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_5_92_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/pair_64_41_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_5_92_out_tensor(0.5000).png","","","images/experiment/pair_64_41_out_tensor(0.6667).png","","",""
"","timed-html-button-response","74","357301","0.0-12.0-0.0-0.4","lvndx","20210930","1322","V4-20210927","","","","","1337.3999999994412","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_64_41_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/pair_101_64_out_tensor(0.3333).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_64_41_out_tensor(0.6667).png","","","images/experiment/pair_101_64_out_tensor(0.3333).png","","",""
"","timed-html-button-response","75","358617","0.0-12.0-0.0-0.5","lvndx","20210930","1322","V4-20210927","","","","","1314.9000000003725","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_101_64_out_tensor(0.3333).png' width='350'></div><div><img src='images/experiment/pair_64_41_out_tensor(0.5000).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_101_64_out_tensor(0.3333).png","","","images/experiment/pair_64_41_out_tensor(0.5000).png","","",""
"","timed-html-button-response","76","359798","0.0-12.0-0.0-0.6","lvndx","20210930","1322","V4-20210927","","","","","1180.1000000005588","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_64_41_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/pair_5_64_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_64_41_out_tensor(0.5000).png","","","images/experiment/pair_5_64_out_tensor(0.6667).png","","",""
"","timed-html-button-response","77","360980","0.0-12.0-0.0-0.7","lvndx","20210930","1322","V4-20210927","","","","","1180","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_5_64_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/pair_64_57_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_5_64_out_tensor(0.6667).png","","","images/experiment/pair_64_57_out_tensor(0.6667).png","","",""
