"success","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time","version","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","slider_start","image_name","view_history","value","thumbnail_name","attention_check","onset_time","calculated_reaction_time","question_order"
"","html-slider-response","10","450244","0.0-5.0-0.5","u0pc9","20210930","1635","V4-20210927","","","","","4933.5999999940395","<img src='images/experiment/pair_101_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","137","315","images/experiment/pair_101_64_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","11","452576","0.0-5.0-0.6","u0pc9","20210930","1635","V4-20210927","","","","","2331.2999999970198","<img src='images/experiment/pair_92_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","92","440","images/experiment/pair_92_64_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","12","455082","0.0-5.0-0.7","u0pc9","20210930","1635","V4-20210927","","","","","2504.4000000059605","<img src='images/experiment/pair_5_41_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","153","301","images/experiment/pair_5_41_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","13","458606","0.0-5.0-0.8","u0pc9","20210930","1635","V4-20210927","","","","","3522.9000000059605","<img src='images/experiment/pair_37_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","140","22","images/experiment/pair_37_64_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","14","462311","0.0-5.0-0.9","u0pc9","20210930","1635","V4-20210927","","","","","3703.8999999910593","<img src='images/experiment/pair_92_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","261","234","images/experiment/pair_92_57_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","15","464756","0.0-5.0-0.10","u0pc9","20210930","1635","V4-20210927","","","","","2443.4000000059605","<img src='images/experiment/pair_101_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","190","67","images/experiment/pair_101_64_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","16","467772","0.0-5.0-0.11","u0pc9","20210930","1635","V4-20210927","","","","","3014.6000000089407","<img src='images/experiment/37_start.png' height = '350'><br>How much do you like this image?","363","237","images/experiment/37_start.png","","","","","","",""
"","html-slider-response","17","470524","0.0-5.0-0.12","u0pc9","20210930","1635","V4-20210927","","","","","2750.4000000059605","<img src='images/experiment/pair_101_92_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","201","353","images/experiment/pair_101_92_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","18","475421","0.0-5.0-0.13","u0pc9","20210930","1635","V4-20210927","","","","","4896.899999991059","<img src='images/experiment/pair_5_92_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","256","19","images/experiment/pair_5_92_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","19","477776","0.0-5.0-0.14","u0pc9","20210930","1635","V4-20210927","","","","","2353.4000000059605","<img src='images/experiment/pair_92_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","219","88","images/experiment/pair_92_57_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","20","480048","0.0-5.0-0.15","u0pc9","20210930","1635","V4-20210927","","","","","2271","<img src='images/experiment/pair_64_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","146","401","images/experiment/pair_64_57_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","21","482486","0.0-5.0-0.16","u0pc9","20210930","1635","V4-20210927","","","","","2436.5","<img src='images/experiment/pair_92_64_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","220","425","images/experiment/pair_92_64_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","22","485486","0.0-5.0-0.17","u0pc9","20210930","1635","V4-20210927","","","","","2999.7000000029802","<img src='images/experiment/pair_101_92_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","184","38","images/experiment/pair_101_92_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","23","489011","0.0-5.0-0.18","u0pc9","20210930","1635","V4-20210927","","","","","3524.300000011921","<img src='images/experiment/pair_92_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","89","259","images/experiment/pair_92_64_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","24","491410","0.0-5.0-0.19","u0pc9","20210930","1635","V4-20210927","","","","","2398.3999999910593","<img src='images/experiment/pair_64_41_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","127","76","images/experiment/pair_64_41_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","25","493668","0.0-5.0-0.20","u0pc9","20210930","1635","V4-20210927","","","","","2256.5","<img src='images/experiment/pair_37_92_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","167","366","images/experiment/pair_37_92_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","26","495866","0.0-5.0-0.21","u0pc9","20210930","1635","V4-20210927","","","","","2197.0999999940395","<img src='images/experiment/pair_37_101_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","224","190","images/experiment/pair_37_101_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","27","498214","0.0-5.0-0.22","u0pc9","20210930","1635","V4-20210927","","","","","2347","<img src='images/experiment/pair_101_92_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","247","93","images/experiment/pair_101_92_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","28","500508","0.0-5.0-0.23","u0pc9","20210930","1635","V4-20210927","","","","","2293.3999999910593","<img src='images/experiment/pair_37_101_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","206","415","images/experiment/pair_37_101_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","29","502810","0.0-5.0-0.24","u0pc9","20210930","1635","V4-20210927","","","","","2301.2999999970198","<img src='images/experiment/pair_64_41_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","118","387","images/experiment/pair_64_41_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","30","505818","0.0-5.0-0.25","u0pc9","20210930","1635","V4-20210927","","","","","3006.9000000059605","<img src='images/experiment/pair_5_101_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","254","233","images/experiment/pair_5_101_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","31","508451","0.0-5.0-0.26","u0pc9","20210930","1635","V4-20210927","","","","","2631.2000000029802","<img src='images/experiment/101_start.png' height = '350'><br>How much do you like this image?","218","327","images/experiment/101_start.png","","","","","","",""
"","html-slider-response","32","511023","0.0-5.0-0.27","u0pc9","20210930","1635","V4-20210927","","","","","2571.3999999910593","<img src='images/experiment/pair_101_57_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","296","268","images/experiment/pair_101_57_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","33","514030","0.0-5.0-0.28","u0pc9","20210930","1635","V4-20210927","","","","","3006.0999999940395","<img src='images/experiment/pair_5_92_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","294","334","images/experiment/pair_5_92_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","34","516303","0.0-5.0-0.29","u0pc9","20210930","1635","V4-20210927","","","","","2271.800000011921","<img src='images/experiment/pair_64_57_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","207","43","images/experiment/pair_64_57_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","35","518898","0.0-5.0-0.30","u0pc9","20210930","1635","V4-20210927","","","","","2594","<img src='images/experiment/5_start.png' height = '350'><br>How much do you like this image?","121","305","images/experiment/5_start.png","","","","","","",""
"","html-slider-response","36","521688","0.0-5.0-0.31","u0pc9","20210930","1635","V4-20210927","","","","","2789.2000000029802","<img src='images/experiment/41_start.png' height = '350'><br>How much do you like this image?","57","211","images/experiment/41_start.png","","","","","","",""
"","html-slider-response","37","524028","0.0-5.0-0.32","u0pc9","20210930","1635","V4-20210927","","","","","2338.7999999970198","<img src='images/experiment/pair_37_101_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","151","75","images/experiment/pair_37_101_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","38","526465","0.0-5.0-0.33","u0pc9","20210930","1635","V4-20210927","","","","","2435.4000000059605","<img src='images/experiment/pair_37_92_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","253","95","images/experiment/pair_37_92_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","39","528513","0.0-5.0-0.34","u0pc9","20210930","1635","V4-20210927","","","","","2046.7000000029802","<img src='images/experiment/pair_37_92_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","218","123","images/experiment/pair_37_92_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","40","530463","0.0-5.0-0.35","u0pc9","20210930","1635","V4-20210927","","","","","1949.2999999970198","<img src='images/experiment/pair_37_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","142","493","images/experiment/pair_37_64_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","41","532615","0.0-5.0-0.36","u0pc9","20210930","1635","V4-20210927","","","","","2150.8999999910593","<img src='images/experiment/pair_5_64_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","83","383","images/experiment/pair_5_64_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","42","534813","0.0-5.0-0.37","u0pc9","20210930","1635","V4-20210927","","","","","2197","<img src='images/experiment/pair_37_64_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","158","116","images/experiment/pair_37_64_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","43","536913","0.0-5.0-0.38","u0pc9","20210930","1635","V4-20210927","","","","","2099.0999999940395","<img src='images/experiment/pair_37_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","199","362","images/experiment/pair_37_57_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","44","539771","0.0-5.0-0.39","u0pc9","20210930","1635","V4-20210927","","","","","2856.7000000029802","<img src='images/experiment/pair_37_41_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","239","239","images/experiment/pair_37_41_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","45","543018","0.0-5.0-0.40","u0pc9","20210930","1635","V4-20210927","","","","","3246.5","<img src='images/experiment/pair_5_41_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","225","94","images/experiment/pair_5_41_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","46","544998","0.0-5.0-0.41","u0pc9","20210930","1635","V4-20210927","","","","","1978.2999999970198","<img src='images/experiment/pair_5_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","181","73","images/experiment/pair_5_64_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","47","547766","0.0-5.0-0.42","u0pc9","20210930","1635","V4-20210927","","","","","2766.3999999910593","<img src='images/experiment/pair_5_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","159","23","images/experiment/pair_5_64_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","48","550345","0.0-5.0-0.43","u0pc9","20210930","1635","V4-20210927","","","","","2578.6000000089407","<img src='images/experiment/pair_5_101_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","154","52","images/experiment/pair_5_101_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","49","552761","0.0-5.0-0.44","u0pc9","20210930","1635","V4-20210927","","","","","2414.5","<img src='images/experiment/pair_92_57_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","249","166","images/experiment/pair_92_57_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","50","555739","0.0-5.0-0.45","u0pc9","20210930","1635","V4-20210927","","","","","2976.2999999970198","<img src='images/experiment/pair_101_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","215","110","images/experiment/pair_101_57_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","51","558221","0.0-5.0-0.46","u0pc9","20210930","1635","V4-20210927","","","","","2481.5","<img src='images/experiment/pair_5_101_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","169","339","images/experiment/pair_5_101_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","52","561642","0.0-5.0-0.47","u0pc9","20210930","1635","V4-20210927","","","","","3418.800000011921","<img src='images/experiment/pair_37_41_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","177","125","images/experiment/pair_37_41_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","53","564251","0.0-5.0-0.48","u0pc9","20210930","1635","V4-20210927","","","","","2608.3999999910593","<img src='images/experiment/64_start.png' height = '350'><br>How much do you like this image?","92","448","images/experiment/64_start.png","","","","","","",""
"","html-slider-response","54","567918","0.0-5.0-0.49","u0pc9","20210930","1635","V4-20210927","","","","","3666.1000000089407","<img src='images/experiment/pair_5_41_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","110","201","images/experiment/pair_5_41_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","55","570273","0.0-5.0-0.50","u0pc9","20210930","1635","V4-20210927","","","","","2353.8999999910593","<img src='images/experiment/pair_64_41_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","158","258","images/experiment/pair_64_41_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","56","573064","0.0-5.0-0.51","u0pc9","20210930","1635","V4-20210927","","","","","2789.2999999970198","<img src='images/experiment/pair_5_92_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","111","136","images/experiment/pair_5_92_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","57","575343","0.0-5.0-0.52","u0pc9","20210930","1635","V4-20210927","","","","","2278.9000000059605","<img src='images/experiment/pair_37_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","179","199","images/experiment/pair_37_57_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","58","578178","0.0-5.0-0.53","u0pc9","20210930","1635","V4-20210927","","","","","2833.7999999970198","<img src='images/experiment/92_start.png' height = '350'><br>How much do you like this image?","203","225","images/experiment/92_start.png","","","","","","",""
"","html-slider-response","59","580811","0.0-5.0-0.54","u0pc9","20210930","1635","V4-20210927","","","","","2632.2000000029802","<img src='images/experiment/pair_64_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","137","486","images/experiment/pair_64_57_out_tensor(0.3333).png","","","","","","",""
"","instructions","60","656696","0.0-6.0","u0pc9","20210930","1635","V4-20210927","","","","","75884.59999999404","","","","","[{""page_index"":0,""viewing_time"":30366},{""page_index"":1,""viewing_time"":45518}]","","","","","",""
"","call-function","61","656696","0.0-7.0","u0pc9","20210930","1635","V4-20210927","","","","","","","","","","","","","","","",""
"","timed-html-button-response","62","659351","0.0-8.0-0.0","u0pc9","20210930","1635","V4-20210927","","","","","2652.9000000059605","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca0.jpg' width='350'></div><div><img src='images/practice/alpaca1.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca0.jpg","","","images/practice/alpaca1.jpg","","","",""
"","timed-html-button-response","63","661331","0.0-8.0-0.1","u0pc9","20210930","1635","V4-20210927","","","","","1978.3999999910593","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca1.jpg' width='350'></div><div><img src='images/practice/alpaca2.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca1.jpg","","","images/practice/alpaca2.jpg","","","",""
"","timed-html-button-response","64","662853","0.0-8.0-0.2","u0pc9","20210930","1635","V4-20210927","","","","","1520.5","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca2.jpg' width='350'></div><div><img src='images/practice/alpaca3.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca2.jpg","","","images/practice/alpaca3.jpg","","","",""
"","timed-html-button-response","65","664308","0.0-8.0-0.3","u0pc9","20210930","1635","V4-20210927","","","","","1453.5999999940395","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca3.jpg' width='350'><svg id='dotElement' class='overlayAttentionCheck' width='20' height='20'><circle cx='10' cy='10' r='10' fill='red'onclick='finishTrialAfterRedDotClick()' /></svg></div><div><img src='images/practice/alpaca4.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca3.jpg","","","images/practice/alpaca4.jpg","ignored","1000","",""
"","timed-html-button-response","66","667503","0.0-8.0-0.4","u0pc9","20210930","1635","V4-20210927","","","","","3193.9000000059605","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca4.jpg' width='350'></div><div><img src='images/practice/alpaca5.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca4.jpg","","","images/practice/alpaca5.jpg","","","",""
"","call-function","67","667504","0.0-9.0","u0pc9","20210930","1635","V4-20210927","","","","","","","","","","","","","","","",""
"","html-button-response","68","681123","0.0-10.0","u0pc9","20210930","1635","V4-20210927","","","","","13618.300000011921","
        <div class=""introBox"">
        <h1>Viewing: Summary</h1>

        <p>Remember: You will now view these images for 15 minutes. Look at 
        each image as long as you like to. You can proceed to the next image, 
        shown as a thumbnail, by clicking the 'View Next Image' button.</p>

        <p>From time to time a red dot will appear on some of the images, which 
        you must click on with your mouse. These events will be quite rare. As 
        long as you pay attention to the main image, the red dot will be easy 
        to spot. This task only exists to check whether you look at the image 
        or not.</p> 

        <p>The viewing of the images is your main task.</p>

        <p>Click on 'Continue' to start the viewing part.</p>
        </div>","0","","","","","","","","",""
"","call-function","69","681123","0.0-11.0","u0pc9","20210930","1635","V4-20210927","","","","","","","","","","","","","","","",""
"","timed-html-button-response","70","683508","0.0-12.0-0.0-0.0","u0pc9","20210930","1635","V4-20210927","","","","","2384.0999999940395","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_101_64_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/pair_92_64_out_tensor(0.5000).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_101_64_out_tensor(0.6667).png","","","images/experiment/pair_92_64_out_tensor(0.5000).png","","","",""
"","timed-html-button-response","71","686410","0.0-12.0-0.0-0.1","u0pc9","20210930","1635","V4-20210927","","","","","2900.7000000029802","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_92_64_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/pair_5_64_out_tensor(0.3333).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_92_64_out_tensor(0.5000).png","","","images/experiment/pair_5_64_out_tensor(0.3333).png","","","",""
"","timed-html-button-response","72","688547","0.0-12.0-0.0-0.2","u0pc9","20210930","1635","V4-20210927","","","","","2135.7999999970198","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_5_64_out_tensor(0.3333).png' width='350'></div><div><img src='images/experiment/pair_5_101_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_5_64_out_tensor(0.3333).png","","","images/experiment/pair_5_101_out_tensor(0.6667).png","","","",""
"","timed-html-button-response","73","690588","0.0-12.0-0.0-0.3","u0pc9","20210930","1635","V4-20210927","","","","","2039.9000000059605","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_5_101_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/pair_37_101_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_5_101_out_tensor(0.6667).png","","","images/experiment/pair_37_101_out_tensor(0.6667).png","","","",""
"","timed-html-button-response","74","692845","0.0-12.0-0.0-0.4","u0pc9","20210930","1635","V4-20210927","","","","","2255.5","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_37_101_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/pair_37_101_out_tensor(0.3333).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_37_101_out_tensor(0.6667).png","","","images/experiment/pair_37_101_out_tensor(0.3333).png","","","",""
"","timed-html-button-response","75","695200","0.0-12.0-0.0-0.5","u0pc9","20210930","1635","V4-20210927","","","","","2353.6000000089407","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_37_101_out_tensor(0.3333).png' width='350'></div><div><img src='images/experiment/pair_37_64_out_tensor(0.5000).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_37_101_out_tensor(0.3333).png","","","images/experiment/pair_37_64_out_tensor(0.5000).png","","","",""
"","timed-html-button-response","76","697300","0.0-12.0-0.0-0.6","u0pc9","20210930","1635","V4-20210927","","","","","2099.2999999970198","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_37_64_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/pair_37_41_out_tensor(0.3333).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_37_64_out_tensor(0.5000).png","","","images/experiment/pair_37_41_out_tensor(0.3333).png","","","",""
"","timed-html-button-response","77","699205","0.0-12.0-0.0-0.7","u0pc9","20210930","1635","V4-20210927","","","","","1903.7000000029802","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_37_41_out_tensor(0.3333).png' width='350'></div><div><img src='images/experiment/64_start.png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_37_41_out_tensor(0.3333).png","","","images/experiment/64_start.png","","","",""
