"success","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time","version","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","slider_start","image_name","view_history","value","thumbnail_name","attention_check","onset_time","calculated_reaction_time","question_order"
"","html-slider-response","19","89559","0.0-5.0-0.14","z19vf","203101","1356","V4-20210927","","","","","1567","<img src='images/experiment/pair_5_41_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","330","139","images/experiment/pair_5_41_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","20","91678","0.0-5.0-0.15","z19vf","203101","1356","V4-20210927","","","","","2111","<img src='images/experiment/pair_37_101_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","327","163","images/experiment/pair_37_101_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","21","94101","0.0-5.0-0.16","z19vf","203101","1356","V4-20210927","","","","","2419","<img src='images/experiment/pair_5_92_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","393","6","images/experiment/pair_5_92_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","22","96029","0.0-5.0-0.17","z19vf","203101","1356","V4-20210927","","","","","1919","<img src='images/experiment/pair_64_41_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","417","137","images/experiment/pair_64_41_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","23","98039","0.0-5.0-0.18","z19vf","203101","1356","V4-20210927","","","","","2007","<img src='images/experiment/pair_101_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","411","149","images/experiment/pair_101_64_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","24","100350","0.0-5.0-0.19","z19vf","203101","1356","V4-20210927","","","","","2303","<img src='images/experiment/64_start.png' height = '350'><br>How much do you like this image?","418","413","images/experiment/64_start.png","","","","","","",""
"","html-slider-response","25","102719","0.0-5.0-0.20","z19vf","203101","1356","V4-20210927","","","","","2366","<img src='images/experiment/pair_37_41_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","382","33","images/experiment/pair_37_41_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","26","104948","0.0-5.0-0.21","z19vf","203101","1356","V4-20210927","","","","","2226","<img src='images/experiment/pair_92_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","385","414","images/experiment/pair_92_57_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","27","107049","0.0-5.0-0.22","z19vf","203101","1356","V4-20210927","","","","","2097","<img src='images/experiment/pair_37_101_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","363","68","images/experiment/pair_37_101_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","28","109694","0.0-5.0-0.23","z19vf","203101","1356","V4-20210927","","","","","2640","<img src='images/experiment/pair_5_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","366","181","images/experiment/pair_5_64_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","29","111919","0.0-5.0-0.24","z19vf","203101","1356","V4-20210927","","","","","2223","<img src='images/experiment/pair_101_57_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","358","169","images/experiment/pair_101_57_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","30","113748","0.0-5.0-0.25","z19vf","203101","1356","V4-20210927","","","","","1826","<img src='images/experiment/41_start.png' height = '350'><br>How much do you like this image?","279","53","images/experiment/41_start.png","","","","","","",""
"","html-slider-response","31","115570","0.0-5.0-0.26","z19vf","203101","1356","V4-20210927","","","","","1819","<img src='images/experiment/pair_92_57_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","408","38","images/experiment/pair_92_57_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","32","117870","0.0-5.0-0.27","z19vf","203101","1356","V4-20210927","","","","","2297","<img src='images/experiment/pair_64_41_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","334","289","images/experiment/pair_64_41_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","33","121078","0.0-5.0-0.28","z19vf","203101","1356","V4-20210927","","","","","3196","<img src='images/experiment/37_start.png' height = '350'><br>How much do you like this image?","373","254","images/experiment/37_start.png","","","","","","",""
"","html-slider-response","34","122677","0.0-5.0-0.29","z19vf","203101","1356","V4-20210927","","","","","1597","<img src='images/experiment/pair_37_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","316","392","images/experiment/pair_37_57_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","35","126108","0.0-5.0-0.30","z19vf","203101","1356","V4-20210927","","","","","3427","<img src='images/experiment/pair_37_57_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","334","320","images/experiment/pair_37_57_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","36","128748","0.0-5.0-0.31","z19vf","203101","1356","V4-20210927","","","","","2637","<img src='images/experiment/pair_101_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","355","274","images/experiment/pair_101_57_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","37","130714","0.0-5.0-0.32","z19vf","203101","1356","V4-20210927","","","","","1962","<img src='images/experiment/pair_92_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","367","361","images/experiment/pair_92_57_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","38","132830","0.0-5.0-0.33","z19vf","203101","1356","V4-20210927","","","","","2113","<img src='images/experiment/pair_37_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","357","464","images/experiment/pair_37_64_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","39","135202","0.0-5.0-0.34","z19vf","203101","1356","V4-20210927","","","","","2365","<img src='images/experiment/pair_101_92_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","327","373","images/experiment/pair_101_92_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","40","137951","0.0-5.0-0.35","z19vf","203101","1356","V4-20210927","","","","","2746","<img src='images/experiment/pair_5_101_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","286","112","images/experiment/pair_5_101_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","41","140188","0.0-5.0-0.36","z19vf","203101","1356","V4-20210927","","","","","2228","<img src='images/experiment/101_start.png' height = '350'><br>How much do you like this image?","366","479","images/experiment/101_start.png","","","","","","",""
"","html-slider-response","42","142190","0.0-5.0-0.37","z19vf","203101","1356","V4-20210927","","","","","1999","<img src='images/experiment/pair_5_64_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","330","135","images/experiment/pair_5_64_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","43","144607","0.0-5.0-0.38","z19vf","203101","1356","V4-20210927","","","","","2414","<img src='images/experiment/pair_64_41_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","322","365","images/experiment/pair_64_41_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","44","146979","0.0-5.0-0.39","z19vf","203101","1356","V4-20210927","","","","","2368","<img src='images/experiment/pair_5_92_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","348","110","images/experiment/pair_5_92_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","45","149460","0.0-5.0-0.40","z19vf","203101","1356","V4-20210927","","","","","2477","<img src='images/experiment/5_start.png' height = '350'><br>How much do you like this image?","358","205","images/experiment/5_start.png","","","","","","",""
"","html-slider-response","46","152469","0.0-5.0-0.41","z19vf","203101","1356","V4-20210927","","","","","3006","<img src='images/experiment/pair_5_101_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","391","160","images/experiment/pair_5_101_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","47","154389","0.0-5.0-0.42","z19vf","203101","1356","V4-20210927","","","","","1913","<img src='images/experiment/pair_5_101_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","301","352","images/experiment/pair_5_101_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","48","156388","0.0-5.0-0.43","z19vf","203101","1356","V4-20210927","","","","","1989","<img src='images/experiment/pair_64_57_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","411","339","images/experiment/pair_64_57_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","49","158523","0.0-5.0-0.44","z19vf","203101","1356","V4-20210927","","","","","2126","<img src='images/experiment/57_start.png' height = '350'><br>How much do you like this image?","390","349","images/experiment/57_start.png","","","","","","",""
"","html-slider-response","50","160699","0.0-5.0-0.45","z19vf","203101","1356","V4-20210927","","","","","2169","<img src='images/experiment/pair_5_92_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","408","124","images/experiment/pair_5_92_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","51","163446","0.0-5.0-0.46","z19vf","203101","1356","V4-20210927","","","","","2739","<img src='images/experiment/pair_101_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","322","40","images/experiment/pair_101_57_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","52","166409","0.0-5.0-0.47","z19vf","203101","1356","V4-20210927","","","","","2961","<img src='images/experiment/pair_101_92_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","300","369","images/experiment/pair_101_92_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","53","168211","0.0-5.0-0.48","z19vf","203101","1356","V4-20210927","","","","","1799","<img src='images/experiment/pair_37_101_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","354","434","images/experiment/pair_37_101_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","54","170288","0.0-5.0-0.49","z19vf","203101","1356","V4-20210927","","","","","2073","<img src='images/experiment/pair_64_57_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","369","105","images/experiment/pair_64_57_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","55","175889","0.0-5.0-0.50","z19vf","203101","1356","V4-20210927","","","","","5586","<img src='images/experiment/pair_101_92_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","279","273","images/experiment/pair_101_92_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","56","188178","0.0-5.0-0.51","z19vf","203101","1356","V4-20210927","","","","","12286","<img src='images/experiment/pair_101_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","412","241","images/experiment/pair_101_64_out_tensor(0.6667).png","","","","","","",""
"","html-slider-response","57","190686","0.0-5.0-0.52","z19vf","203101","1356","V4-20210927","","","","","2503","<img src='images/experiment/pair_37_64_out_tensor(0.3333).png' height = '350'><br>How much do you like this image?","340","347","images/experiment/pair_37_64_out_tensor(0.3333).png","","","","","","",""
"","html-slider-response","58","193825","0.0-5.0-0.53","z19vf","203101","1356","V4-20210927","","","","","3130","<img src='images/experiment/pair_64_57_out_tensor(0.5000).png' height = '350'><br>How much do you like this image?","403","200","images/experiment/pair_64_57_out_tensor(0.5000).png","","","","","","",""
"","html-slider-response","59","197279","0.0-5.0-0.54","z19vf","203101","1356","V4-20210927","","","","","3450","<img src='images/experiment/pair_37_64_out_tensor(0.6667).png' height = '350'><br>How much do you like this image?","297","309","images/experiment/pair_37_64_out_tensor(0.6667).png","","","","","","",""
"","instructions","60","251617","0.0-6.0","z19vf","203101","1356","V4-20210927","","","","","54335","","","","","[{""page_index"":0,""viewing_time"":38405},{""page_index"":1,""viewing_time"":15929}]","","","","","",""
"","call-function","61","251618","0.0-7.0","z19vf","203101","1356","V4-20210927","","","","","","","","","","","","","","","",""
"","timed-html-button-response","62","256518","0.0-8.0-0.0","z19vf","203101","1356","V4-20210927","","","","","4897","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca0.jpg' width='350'></div><div><img src='images/practice/alpaca1.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca0.jpg","","","images/practice/alpaca1.jpg","","","",""
"","timed-html-button-response","63","258323","0.0-8.0-0.1","z19vf","203101","1356","V4-20210927","","","","","1800","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca1.jpg' width='350'></div><div><img src='images/practice/alpaca2.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca1.jpg","","","images/practice/alpaca2.jpg","","","",""
"","timed-html-button-response","64","259718","0.0-8.0-0.2","z19vf","203101","1356","V4-20210927","","","","","1392","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca2.jpg' width='350'><svg id='dotElement' class='overlayAttentionCheck' width='20' height='20'><circle cx='10' cy='10' r='10' fill='red'onclick='finishTrialAfterRedDotClick()' /></svg></div><div><img src='images/practice/alpaca3.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca2.jpg","","","images/practice/alpaca3.jpg","ignored","1000","",""
"","timed-html-button-response","65","262839","0.0-8.0-0.3","z19vf","203101","1356","V4-20210927","","","","","3119","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca3.jpg' width='350'></div><div><img src='images/practice/alpaca4.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca3.jpg","","","images/practice/alpaca4.jpg","","","",""
"","timed-html-button-response","66","264758","0.0-8.0-0.4","z19vf","203101","1356","V4-20210927","","","","","1918","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/practice/alpaca4.jpg' width='350'></div><div><img src='images/practice/alpaca5.jpg' width='60'><br>Up Next</div></div>","0","","images/practice/alpaca4.jpg","","","images/practice/alpaca5.jpg","","","",""
"","call-function","67","264760","0.0-9.0","z19vf","203101","1356","V4-20210927","","","","","","","","","","","","","","","",""
"","html-button-response","68","272059","0.0-10.0","z19vf","203101","1356","V4-20210927","","","","","7297","
        <div class=""introBox"">
        <h1>Viewing: Summary</h1>

        <p>Remember: You will now view these images for 15 minutes. Look at 
        each image as long as you like to. You can proceed to the next image, 
        shown as a thumbnail, by clicking the 'View Next Image' button.</p>

        <p>From time to time a red dot will appear on some of the images, which 
        you must click on with your mouse. These events will be quite rare. As 
        long as you pay attention to the main image, the red dot will be easy 
        to spot. This task only exists to check whether you look at the image 
        or not.</p> 

        <p>The viewing of the images is your main task.</p>

        <p>Click on 'Continue' to start the viewing part.</p>
        </div>","0","","","","","","","","",""
"","call-function","69","272060","0.0-11.0","z19vf","203101","1356","V4-20210927","","","","","","","","","","","","","","","",""
"","timed-html-button-response","70","273949","0.0-12.0-0.0-0.0","z19vf","203101","1356","V4-20210927","","","","","1887","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_101_64_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/pair_92_57_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_101_64_out_tensor(0.6667).png","","","images/experiment/pair_92_57_out_tensor(0.6667).png","","","",""
"","timed-html-button-response","71","275491","0.0-12.0-0.0-0.1","z19vf","203101","1356","V4-20210927","","","","","1541","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_92_57_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/92_start.png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_92_57_out_tensor(0.6667).png","","","images/experiment/92_start.png","","","",""
"","timed-html-button-response","72","277039","0.0-12.0-0.0-0.2","z19vf","203101","1356","V4-20210927","","","","","1543","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/92_start.png' width='350'></div><div><img src='images/experiment/pair_37_57_out_tensor(0.3333).png' width='60'><br>Up Next</div></div>","0","","images/experiment/92_start.png","","","images/experiment/pair_37_57_out_tensor(0.3333).png","","","",""
"","timed-html-button-response","73","278638","0.0-12.0-0.0-0.3","z19vf","203101","1356","V4-20210927","","","","","1595","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_37_57_out_tensor(0.3333).png' width='350'></div><div><img src='images/experiment/pair_5_101_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_37_57_out_tensor(0.3333).png","","","images/experiment/pair_5_101_out_tensor(0.6667).png","","","",""
"","timed-html-button-response","74","280439","0.0-12.0-0.0-0.4","z19vf","203101","1356","V4-20210927","","","","","1799","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_5_101_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/pair_5_101_out_tensor(0.5000).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_5_101_out_tensor(0.6667).png","","","images/experiment/pair_5_101_out_tensor(0.5000).png","","","",""
"","timed-html-button-response","75","281706","0.0-12.0-0.0-0.5","z19vf","203101","1356","V4-20210927","","","","","1259","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_5_101_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/pair_5_64_out_tensor(0.5000).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_5_101_out_tensor(0.5000).png","","","images/experiment/pair_5_64_out_tensor(0.5000).png","","","",""
"","timed-html-button-response","76","283238","0.0-12.0-0.0-0.6","z19vf","203101","1356","V4-20210927","","","","","1529","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_5_64_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/pair_5_41_out_tensor(0.5000).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_5_64_out_tensor(0.5000).png","","","images/experiment/pair_5_41_out_tensor(0.5000).png","","","",""
"","timed-html-button-response","77","284713","0.0-12.0-0.0-0.7","z19vf","203101","1356","V4-20210927","","","","","1473","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_5_41_out_tensor(0.5000).png' width='350'></div><div><img src='images/experiment/pair_101_92_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_5_41_out_tensor(0.5000).png","","","images/experiment/pair_101_92_out_tensor(0.6667).png","","","",""
"","timed-html-button-response","78","286239","0.0-12.0-0.0-0.8","z19vf","203101","1356","V4-20210927","","","","","1524","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/pair_101_92_out_tensor(0.6667).png' width='350'></div><div><img src='images/experiment/37_start.png' width='60'><br>Up Next</div></div>","0","","images/experiment/pair_101_92_out_tensor(0.6667).png","","","images/experiment/37_start.png","","","",""
"","timed-html-button-response","79","287490","0.0-12.0-0.0-0.9","z19vf","203101","1356","V4-20210927","","","","","1248","<div id='feedbackText' class='feedbackAttentionCheck'>You have missed the attention check.<br>Please pay attention to the image!</div><div class='container'><div style='width:60px;'></div><div class='centerContainer'><img class='centerImage' src='images/experiment/37_start.png' width='350'></div><div><img src='images/experiment/pair_101_57_out_tensor(0.6667).png' width='60'><br>Up Next</div></div>","0","","images/experiment/37_start.png","","","images/experiment/pair_101_57_out_tensor(0.6667).png","","","",""
